Disaster_ID,Magnitude,Fatalities,Economic_Loss($),Year,Month,Day,DayOfYear,Disaster_Type_Encoded,Location_Encoded
1500,6.984073283,6841,467149142.5,2024,3,3,63,2,4
1501,5.832313189,1567,861479949.3,2024,3,3,63,1,1
1502,4.762845529,4640,798540801.2,2024,3,3,63,1,3
1503,7.110435722,3137,462454879.7,2024,3,3,63,4,0
1504,7.692344839,7179,731694887,2024,3,3,63,4,3
1505,4.223911027,9673,126491593,2024,3,3,63,2,4
1506,2.628339935,9102,949326131.3,2024,3,3,63,0,1
1507,9.193538403,8153,86551821.15,2024,3,3,63,3,2
1508,3.370940404,9892,105979652.4,2024,3,3,63,1,3
1509,7.436558873,5738,854673932.2,2024,3,3,63,0,0
1510,8.88135204,4630,872153650.4,2024,3,3,63,4,4
1511,8.154882242,9690,684576148.5,2024,3,3,63,0,2
1512,7.755452765,1577,794899727,2024,3,3,63,0,0
1513,2.582645396,7901,139394774.1,2024,3,4,64,1,2
1514,1.289605468,3715,320199210.6,2024,3,4,64,4,0
1515,1.212448212,6858,869728113.6,2024,3,4,64,1,3
1516,6.382987059,3983,866040678.4,2024,3,4,64,3,0
1517,4.757334748,1885,764193784.9,2024,3,4,64,2,4
1518,2.473353977,6662,195193409,2024,3,4,64,1,3
1519,3.220275343,3970,656261915.9,2024,3,4,64,4,5
1520,2.012835529,2811,308632836.7,2024,3,4,64,3,1
1521,7.374442197,6639,753116978.6,2024,3,4,64,0,1
1522,6.651737953,6446,985499428.2,2024,3,4,64,2,0
1523,5.417067995,2700,163112971.3,2024,3,4,64,0,2
1524,9.186524038,2638,757212364.3,2024,3,4,64,2,4
1525,2.29726991,815,89065298.32,2024,3,4,64,1,0
1526,6.552655948,9308,281432638.9,2024,3,4,64,0,1
1527,6.554595334,6282,254234945,2024,3,4,64,4,5
1528,9.541419153,8421,301398043.4,2024,3,4,64,0,5
1529,9.435453188,7551,123925276.9,2024,3,4,64,2,0
1530,4.002702435,6262,950192642.8,2024,3,4,64,3,5
1531,5.455339933,5703,174734876,2024,3,4,64,2,5
1532,9.607184622,9343,668426140.2,2024,3,4,64,3,5
1533,8.590424792,435,603933682.4,2024,3,4,64,3,3
1534,8.473250975,2752,750919801.2,2024,3,4,64,1,2
1535,8.014033637,4771,264308644.8,2024,3,4,64,0,0
1536,5.309693112,4297,262324665.7,2024,3,4,64,0,4
1537,4.873405144,8337,140226899,2024,3,5,65,3,5
1538,4.147851845,3815,810373575.5,2024,3,5,65,2,0
1539,4.207981994,3216,329843619.6,2024,3,5,65,2,2
1540,8.324300761,7503,718476810.4,2024,3,5,65,3,5
1541,3.820449854,7649,689703381.5,2024,3,5,65,0,3
1542,8.393872137,3055,826530215.1,2024,3,5,65,0,1
1543,7.553080294,6494,516874024.7,2024,3,5,65,3,3
1544,9.313598194,4077,244999066.9,2024,3,5,65,0,2
1545,7.917622509,7009,589896814.2,2024,3,5,65,3,0
1546,2.386228464,3512,175149043.5,2024,3,5,65,0,4
1547,8.988592962,6683,784481492.1,2024,3,5,65,1,2
1548,5.216019507,6324,157385636.9,2024,3,5,65,3,3
1549,8.657715653,6480,756113544.2,2024,3,5,65,0,5
1550,4.644206905,1765,605697293.4,2024,3,5,65,2,5
1551,9.692675746,9134,181228893.7,2024,3,5,65,3,2
1552,1.138504679,2775,47304119.44,2024,3,5,65,1,1
1553,2.311504071,5907,610448313.9,2024,3,5,65,2,3
1554,3.19424711,7071,422331769.2,2024,3,5,65,1,0
1555,1.457893221,8291,756020711.1,2024,3,5,65,0,2
1556,5.598683412,1540,582415025.8,2024,3,5,65,2,3
1557,1.023288164,9877,795541772.2,2024,3,5,65,0,0
1558,2.572115184,155,664308521.8,2024,3,5,65,4,5
1559,6.351408169,1461,727332589.2,2024,3,5,65,4,3
1560,8.40778045,1881,210595089.9,2024,3,5,65,1,5
1561,6.334466616,9199,765902773.8,2024,3,6,66,2,4
1562,9.674536341,7432,908857221.9,2024,3,6,66,0,1
1563,6.776605781,4617,214441530.6,2024,3,6,66,2,4
1564,2.734411708,4114,85157973.85,2024,3,6,66,1,2
1565,1.630444002,3178,680605892.5,2024,3,6,66,1,2
1566,6.29560245,7708,35585020.04,2024,3,6,66,0,1
1567,8.173583508,445,556670521.6,2024,3,6,66,0,0
1568,7.94398852,5511,456711488.9,2024,3,6,66,1,3
1569,5.677923745,3990,552761951,2024,3,6,66,3,2
1570,8.863782812,1143,989033984.6,2024,3,6,66,1,4
1571,8.581923057,3154,798168466.3,2024,3,6,66,3,4
1572,7.0406998,3179,541919717.2,2024,3,6,66,3,3
1573,6.980976938,9306,744240433.3,2024,3,6,66,2,3
1574,3.852144858,751,430373230.3,2024,3,6,66,3,2
1575,6.405323249,4319,1189440.202,2024,3,6,66,3,2
1576,5.898523395,1088,734822555.5,2024,3,6,66,3,2
1577,7.18123221,7036,279389631.1,2024,3,6,66,3,3
1578,9.324020297,7074,769965420.9,2024,3,6,66,1,2
1579,5.912642289,1685,107751402.9,2024,3,6,66,2,3
1580,7.894672236,4462,224897149.9,2024,3,6,66,2,5
1581,5.014751138,2607,707596867.2,2024,3,6,66,0,1
1582,7.348716128,3585,572069865.4,2024,3,6,66,1,1
1583,7.963492407,6610,192238439.7,2024,3,6,66,3,4
1584,9.509706691,3457,680041105,2024,3,6,66,3,5
1585,3.021021195,4837,910469502.7,2024,3,7,67,0,0
1586,4.096733621,7353,823007874.2,2024,3,7,67,1,5
1587,6.905683966,9893,852685927,2024,3,7,67,0,2
1588,1.301020144,4679,276682812.6,2024,3,7,67,4,3
1589,7.487145786,5967,766002817.1,2024,3,7,67,0,2
1590,7.169896525,5416,747752392.8,2024,3,7,67,1,0
1591,5.035518543,7973,101009007.4,2024,3,7,67,2,4
1592,3.274679792,9127,686174904.9,2024,3,7,67,1,3
1593,4.080851409,5369,724975364.6,2024,3,7,67,3,2
1594,6.851467886,8843,657601638.9,2024,3,7,67,1,0
1595,8.411352294,1163,936199765.7,2024,3,7,67,4,1
1596,8.049100282,6286,90005581.73,2024,3,7,67,4,1
1597,8.208922215,9357,519031579.6,2024,3,7,67,2,0
1598,7.123149394,203,210322494.4,2024,3,7,67,0,2
1599,9.065299268,7955,580665017.8,2024,3,7,67,3,5
1600,6.250581919,2004,457509335.3,2024,3,7,67,4,2
1601,6.669562198,1563,664014631.3,2024,3,7,67,3,3
1602,7.284628088,6291,315221620.9,2024,3,7,67,1,1
1603,2.912276375,4367,663614579.7,2024,3,7,67,3,3
1604,7.781067833,3040,760442856.6,2024,3,7,67,0,4
1605,5.083932553,4630,545734258.2,2024,3,7,67,3,5
1606,9.757329612,1932,323333993.3,2024,3,7,67,2,4
1607,8.313949373,4105,538666216.3,2024,3,7,67,1,2
1608,4.428233319,2304,489274961.6,2024,3,7,67,0,2
1609,9.875280112,718,502629170.9,2024,3,8,68,1,3
1610,5.17409909,8631,968745445.5,2024,3,8,68,0,4
1611,2.902789052,1217,916060932,2024,3,8,68,0,0
1612,5.277154293,2263,662144274.4,2024,3,8,68,4,2
1613,2.727558881,9773,826391870.2,2024,3,8,68,3,0
1614,5.031580922,512,276221657.1,2024,3,8,68,3,0
1615,9.538893138,2546,354916010.5,2024,3,8,68,4,1
1616,8.214456033,4804,413938793.6,2024,3,8,68,0,5
1617,2.928916279,5442,632388595.1,2024,3,8,68,2,0
1618,7.380814397,2428,561417357.6,2024,3,8,68,3,5
1619,8.91205683,5939,419768139.8,2024,3,8,68,4,4
1620,3.55352918,3411,250464302.3,2024,3,8,68,0,0
1621,9.083621871,3618,183473192.8,2024,3,8,68,0,4
1622,2.506858439,3936,874981634.2,2024,3,8,68,2,3
1623,9.765860795,3242,327659100.5,2024,3,8,68,3,4
1624,7.211818064,5885,512964513,2024,3,8,68,3,3
1625,3.710431233,518,100247161.2,2024,3,8,68,1,2
1626,7.308051117,8627,457525608,2024,3,8,68,1,0
1627,1.986613572,4,763057951.1,2024,3,8,68,0,5
1628,7.98219468,6960,355703418.4,2024,3,8,68,4,5
1629,5.631118384,5639,908344543.4,2024,3,8,68,0,0
1630,8.747720678,6586,269973838.7,2024,3,8,68,0,3
1631,7.154938592,7076,838655855,2024,3,8,68,0,5
1632,5.152953067,596,634816920,2024,3,8,68,1,1
1633,3.725511442,8946,571201106.8,2024,3,9,69,4,3
1634,3.124707272,3235,928518148,2024,3,9,69,0,1
1635,9.864962284,7844,526930312.1,2024,3,9,69,0,3
1636,8.426750844,5862,10245200.46,2024,3,9,69,3,2
1637,3.498138877,3725,369043030.8,2024,3,9,69,2,2
1638,9.997248311,418,539464567.8,2024,3,9,69,3,0
1639,5.386034444,284,825727304.1,2024,3,9,69,3,4
1640,9.818862584,8255,737129287.4,2024,3,9,69,4,0
1641,7.822122049,7443,225269751.7,2024,3,9,69,0,3
1642,2.70036579,8210,253906895.4,2024,3,9,69,2,5
1643,3.701746652,2464,65986409.8,2024,3,9,69,0,3
1644,9.774197898,2695,774850892,2024,3,9,69,3,5
1645,9.02223653,85,364124280.7,2024,3,9,69,3,2
1646,8.532088224,4091,828488344,2024,3,9,69,4,3
1647,4.32871245,3817,40911140.6,2024,3,9,69,1,2
1648,4.21970589,1491,890677011,2024,3,9,69,1,1
1649,3.367250614,7102,41291091.45,2024,3,9,69,0,0
1650,5.624291817,8547,13190268.71,2024,3,9,69,3,4
1651,9.725397578,6935,195491869.1,2024,3,9,69,2,0
1652,8.911406817,6425,917067870.9,2024,3,9,69,3,5
1653,7.708546342,3574,325686412.5,2024,3,9,69,4,4
1654,2.861064657,4575,865271065.9,2024,3,9,69,2,4
1655,8.397572877,5271,537548271.8,2024,3,9,69,3,4
1656,3.235076691,5603,4309299.262,2024,3,9,69,1,5
1657,8.98539213,3026,69701439.84,2024,3,10,70,1,0
1658,1.513354303,8310,538037448.3,2024,3,10,70,2,3
1659,7.218675458,2167,44833446.57,2024,3,10,70,3,1
1660,6.733374047,5298,921616608.1,2024,3,10,70,4,3
1661,9.455094523,8624,449170253,2024,3,10,70,4,1
1662,4.221054111,6866,701664564,2024,3,10,70,2,5
1663,1.65706203,8278,110066625.4,2024,3,10,70,4,2
1664,1.045711893,9935,793973296.7,2024,3,10,70,3,0
1665,1.045041254,9888,366958178.8,2024,3,10,70,1,4
1666,4.837996193,693,949673392.7,2024,3,10,70,3,4
1667,7.246550066,8687,540090004.8,2024,3,10,70,0,0
1668,4.829350968,5559,489046152.8,2024,3,10,70,3,4
1669,1.681022146,3932,51672406.41,2024,3,10,70,2,0
1670,6.575832012,5376,821799914.8,2024,3,10,70,2,0
1671,7.024244896,3625,398435198.5,2024,3,10,70,1,1
1672,6.02313327,2732,275434201.5,2024,3,10,70,3,4
1673,7.373419006,1872,122182612.8,2024,3,10,70,3,2
1674,5.65381781,5269,446982963.7,2024,3,10,70,1,0
1675,1.999095405,3885,305139940.2,2024,3,10,70,2,5
1676,5.712023448,9496,804004542.5,2024,3,10,70,1,4
1677,4.523687741,6411,41500275.4,2024,3,10,70,0,5
1678,1.278068529,8375,110843499.3,2024,3,10,70,1,3
1679,9.560606154,527,617165041.3,2024,3,10,70,2,0
1680,2.387541678,3388,621006781.5,2024,3,10,70,0,5
1681,1.733962522,5152,386559460.5,2024,3,11,71,1,3
1682,3.102023225,9112,181778219.4,2024,3,11,71,1,2
1683,9.783758716,4178,666174815.4,2024,3,11,71,0,0
1684,5.201795378,5932,277764975,2024,3,11,71,3,5
1685,8.73466907,6913,696538798.6,2024,3,11,71,4,0
1686,5.374385086,4703,566928856.2,2024,3,11,71,3,5
1687,8.502486755,153,525146519.8,2024,3,11,71,4,2
1688,7.023943589,1089,730456426.7,2024,3,11,71,3,1
1689,6.42714449,3891,976735569.8,2024,3,11,71,3,0
1690,9.011527029,5718,556374319.8,2024,3,11,71,0,3
1691,7.858237713,9767,192902871.1,2024,3,11,71,4,0
1692,8.023886227,9428,722173043.5,2024,3,11,71,1,0
1693,1.576742211,92,428558658.5,2024,3,11,71,4,2
1694,7.729191131,2286,842389494.6,2024,3,11,71,3,1
1695,2.1622867,8319,778933446.2,2024,3,11,71,0,4
1696,8.178812633,1498,919796731.6,2024,3,11,71,4,5
1697,3.241022839,7734,393913892.1,2024,3,11,71,2,5
1698,6.390008708,6218,741975555.1,2024,3,11,71,2,2
1699,3.17972974,3993,182680606.5,2024,3,11,71,2,3
1700,5.84107844,7291,256879063.5,2024,3,11,71,4,2
1701,9.534378557,7813,831306497.4,2024,3,11,71,1,4
1702,7.972584011,3715,270113146.3,2024,3,11,71,2,5
1703,1.744003918,3178,366216003.7,2024,3,11,71,2,4
1704,6.606930704,8354,204519035.1,2024,3,11,71,0,4
1705,5.493169267,9297,503241183.5,2024,3,12,72,4,5
1706,1.017971762,6966,433926948.5,2024,3,12,72,3,1
1707,9.709970383,9416,653984143,2024,3,12,72,3,0
1708,3.325000317,3546,621085199,2024,3,12,72,2,1
1709,6.091027681,1965,463953930,2024,3,12,72,1,5
1710,1.399640437,9441,569964995.8,2024,3,12,72,4,0
1711,2.918274081,269,534132674.3,2024,3,12,72,1,3
1712,4.539777858,3283,635315138,2024,3,12,72,3,2
1713,7.423251985,2300,778623643.6,2024,3,12,72,0,4
1714,3.344441896,3505,877806760.6,2024,3,12,72,1,4
1715,3.174182323,4269,476360299.4,2024,3,12,72,4,2
1716,5.381201787,789,500435442.2,2024,3,12,72,3,5
1717,2.931583481,5384,200983702.7,2024,3,12,72,1,0
1718,1.2150462,3271,245245877.6,2024,3,12,72,0,3
1719,9.184301158,6473,619902036.8,2024,3,12,72,2,3
1720,4.252814803,9437,66904477.52,2024,3,12,72,2,3
1721,6.582795119,7040,332502138.5,2024,3,12,72,3,5
1722,1.361716212,6120,76722514.45,2024,3,12,72,2,3
1723,2.296307763,7561,619266344.4,2024,3,12,72,2,2
1724,8.475955109,3711,623053002.2,2024,3,12,72,3,4
1725,9.190813647,5382,295845047.5,2024,3,12,72,3,0
1726,7.296364287,3198,300153472.4,2024,3,12,72,0,0
1727,1.710656141,2632,366609095.9,2024,3,12,72,1,2
1728,3.480638177,7271,187974283.7,2024,3,12,72,0,3
1729,3.941715211,4309,662113630,2024,3,13,73,3,4
1730,1.116399567,1107,892502835.2,2024,3,13,73,0,0
1731,2.545806044,965,819069294.2,2024,3,13,73,1,0
1732,7.679974839,9438,361705352.5,2024,3,13,73,1,3
1733,4.456498142,7043,961689236.8,2024,3,13,73,0,0
1734,9.391368161,9516,16407484.26,2024,3,13,73,0,5
1735,6.799334758,6462,244495953.6,2024,3,13,73,3,4
1736,1.231206182,7079,492376276.7,2024,3,13,73,0,1
1737,9.706888097,4218,166934722.7,2024,3,13,73,0,4
1738,9.541113954,8135,562143534.6,2024,3,13,73,4,5
1739,4.126166873,9125,42378587.94,2024,3,13,73,2,3
1740,5.812165232,937,17654779.22,2024,3,13,73,2,3
1741,6.230577671,9793,41132223.14,2024,3,13,73,0,2
1742,5.755541018,9410,13551106.54,2024,3,13,73,1,0
1743,6.21082939,8455,208754485,2024,3,13,73,3,4
1744,2.371859265,6138,488078371,2024,3,13,73,0,0
1745,1.188296429,7636,737908784.8,2024,3,13,73,4,5
1746,9.707425547,8139,918934370,2024,3,13,73,3,2
1747,7.110394333,1512,187089368.2,2024,3,13,73,3,3
1748,5.68309817,9924,891874236.9,2024,3,13,73,4,3
1749,1.81940951,9092,237014489.9,2024,3,13,73,3,0
1750,6.467446068,9858,830851538.6,2024,3,13,73,4,2
1751,9.05653925,6082,752637631.7,2024,3,13,73,2,2
1752,2.996791771,6423,443864851.2,2024,3,13,73,3,3
1753,4.959680235,7659,726567426.4,2024,3,14,74,2,1
1754,9.664035661,3025,914907666.3,2024,3,14,74,3,1
1755,4.647664931,4958,722399955.3,2024,3,14,74,0,2
1756,4.342496877,2116,313109894.2,2024,3,14,74,3,1
1757,1.820962576,9785,966617838,2024,3,14,74,2,4
1758,2.95398192,2050,643242555,2024,3,14,74,3,5
1759,2.754427418,1146,458849319.4,2024,3,14,74,0,0
1760,2.387487158,2730,88276132.71,2024,3,14,74,2,5
1761,4.315385666,5762,390241223.6,2024,3,14,74,3,0
1762,3.279416956,8346,120225961.4,2024,3,14,74,1,0
1763,8.084749601,3587,734067609.6,2024,3,14,74,3,3
1764,1.239388594,4017,941757339.8,2024,3,14,74,3,3
1765,8.10702364,9152,930452294.6,2024,3,14,74,2,4
1766,8.457794773,7420,681058535,2024,3,14,74,1,3
1767,2.995466206,9979,429109369.2,2024,3,14,74,0,1
1768,9.784825671,3019,554046029.8,2024,3,14,74,4,1
1769,8.157449249,9958,487682034.5,2024,3,14,74,2,1
1770,2.05402143,7304,945846386.2,2024,3,14,74,4,3
1771,3.465550776,6119,3359265.584,2024,3,14,74,3,0
1772,6.567514962,4422,350336926,2024,3,14,74,3,0
1773,5.159028698,7299,660782778.2,2024,3,14,74,3,0
1774,3.182907692,6531,678801211.9,2024,3,14,74,2,3
1775,7.167825293,852,555567092.5,2024,3,14,74,2,1
1776,3.01848673,1620,719607217.1,2024,3,14,74,1,3
1777,7.841965129,8400,998837401.9,2024,3,15,75,4,5
1778,5.661748422,9181,727346270.1,2024,3,15,75,4,5
1779,3.95464897,2140,616291273.6,2024,3,15,75,2,2
1780,4.466958075,7117,250059306.7,2024,3,15,75,3,4
1781,8.082566619,3253,461646000.9,2024,3,15,75,1,2
1782,2.141978921,5689,676830797.6,2024,3,15,75,3,5
1783,7.034039189,8369,22128007.47,2024,3,15,75,1,4
1784,3.353003711,49,954772872.9,2024,3,15,75,4,0
1785,9.511646539,7238,436196137,2024,3,15,75,4,0
1786,8.448374055,6426,119757207.7,2024,3,15,75,4,2
1787,9.172017309,1280,664909727.4,2024,3,15,75,4,2
1788,9.889843762,8516,865324545.3,2024,3,15,75,4,1
1789,4.97302337,6183,2723157.152,2024,3,15,75,0,0
1790,2.942884496,8784,716537431.2,2024,3,15,75,0,1
1791,3.384626358,8470,391085170,2024,3,15,75,4,5
1792,6.215476639,5782,389348442.1,2024,3,15,75,2,1
1793,1.211109138,5000,617533473.4,2024,3,15,75,4,3
1794,2.422610165,239,261582881.3,2024,3,15,75,4,5
1795,5.71680331,5727,458973145.5,2024,3,15,75,1,1
1796,5.54470407,5665,624619202.6,2024,3,15,75,4,2
1797,7.72545557,2468,13133747.27,2024,3,15,75,1,1
1798,4.434427191,7098,662954210.2,2024,3,15,75,1,1
1799,7.97712862,4487,190482713.9,2024,3,15,75,2,1
1800,2.334627373,3732,417571047.5,2024,3,15,75,3,4
1801,5.864415097,5400,746768755,2024,3,16,76,2,5
1802,8.388481801,1485,439730140.2,2024,3,16,76,0,3
1803,6.018566336,5688,513017004.1,2024,3,16,76,1,5
1804,7.724111314,1767,998462724.7,2024,3,16,76,1,4
1805,5.742053278,3901,274724295.9,2024,3,16,76,3,1
1806,4.125680042,4677,292759365.7,2024,3,16,76,2,5
1807,3.197038478,3949,972063236,2024,3,16,76,4,0
1808,8.449134147,4480,646698747.5,2024,3,16,76,4,4
1809,3.6838498,3224,321254361.9,2024,3,16,76,4,3
1810,2.434572633,5172,656081417.8,2024,3,16,76,2,0
1811,7.330084085,147,918576001.7,2024,3,16,76,3,1
1812,4.942098418,8158,777630270.9,2024,3,16,76,1,1
1813,5.89774792,2850,663197163,2024,3,16,76,4,2
1814,3.469852374,893,10806487.67,2024,3,16,76,2,4
1815,9.900851986,8110,661274291.5,2024,3,16,76,4,0
1816,9.619257497,3347,143939971.1,2024,3,16,76,4,5
1817,2.066824735,983,3355077.079,2024,3,16,76,2,0
1818,7.237979452,1307,978985376.4,2024,3,16,76,1,3
1819,8.79735369,9176,294331239.3,2024,3,16,76,3,3
1820,7.401408905,5135,676137664.4,2024,3,16,76,0,1
1821,5.175793849,3243,313018076.5,2024,3,16,76,3,1
1822,3.838146824,5610,257522661.9,2024,3,16,76,2,5
1823,5.935668611,8016,929074228.4,2024,3,16,76,1,5
1824,9.106331288,5126,284616825.2,2024,3,16,76,3,3
1825,7.609928039,8399,13537075.3,2024,3,17,77,2,5
1826,4.948299396,7565,149833063.3,2024,3,17,77,0,4
1827,6.32262914,9894,483552522.1,2024,3,17,77,2,1
1828,2.293806148,181,166382888,2024,3,17,77,0,3
1829,1.192071405,2174,887624368,2024,3,17,77,2,4
1830,8.175420514,7876,181443281.2,2024,3,17,77,1,3
1831,8.031451466,1794,478573591.6,2024,3,17,77,1,1
1832,5.930987111,1618,891855054,2024,3,17,77,1,4
1833,6.571207744,9226,171862064.6,2024,3,17,77,3,1
1834,9.927242885,7506,323106488.4,2024,3,17,77,4,3
1835,6.409660217,191,612452313.4,2024,3,17,77,1,1
1836,9.79186942,8517,869168269.6,2024,3,17,77,2,1
1837,7.150186784,6474,484639322.1,2024,3,17,77,0,1
1838,7.883717088,3896,62492419.88,2024,3,17,77,4,3
1839,7.455119459,5679,843121776.2,2024,3,17,77,1,4
1840,7.122400236,7233,298246615.7,2024,3,17,77,1,3
1841,3.408112318,2723,360027890.8,2024,3,17,77,1,5
1842,2.3543198,3275,132056732.8,2024,3,17,77,3,1
1843,7.486617358,6156,375388364.1,2024,3,17,77,4,3
1844,1.454817466,99,551222254.7,2024,3,17,77,0,0
1845,3.20405555,5640,728510066.9,2024,3,17,77,1,1
1846,9.806061706,2298,898059810.6,2024,3,17,77,4,0
1847,6.79418394,8378,795393417.7,2024,3,17,77,1,0
1848,3.273515943,8471,901025959.6,2024,3,17,77,2,1
1849,9.410302628,1043,536811104.9,2024,3,18,78,2,5
1850,3.070655095,4823,18728645.28,2024,3,18,78,3,0
1851,5.391866583,8706,982426058.7,2024,3,18,78,3,3
1852,1.735290713,1726,612022894.7,2024,3,18,78,3,2
1853,4.690028466,7942,659629211.5,2024,3,18,78,4,3
1854,9.136346073,7765,406897801,2024,3,18,78,4,0
1855,8.622365654,9592,338696961.8,2024,3,18,78,3,2
1856,2.995650886,3251,822200667.3,2024,3,18,78,3,2
1857,8.660172562,8748,625060601.9,2024,3,18,78,0,0
1858,2.157740585,5007,403662570.7,2024,3,18,78,4,1
1859,1.958650446,1555,14634918.78,2024,3,18,78,2,3
1860,4.821057667,7751,795034297.1,2024,3,18,78,3,0
1861,2.250967876,2493,385150839.4,2024,3,18,78,2,3
1862,9.319379721,6427,666521186.2,2024,3,18,78,3,5
1863,5.827428672,2954,387203426.2,2024,3,18,78,4,2
1864,3.718329055,5301,961504586.1,2024,3,18,78,2,5
1865,9.58495247,3427,293784339,2024,3,18,78,3,5
1866,4.88019797,8348,638562945.3,2024,3,18,78,0,3
1867,7.053405938,8349,44100304.44,2024,3,18,78,3,3
1868,4.813583826,53,66283527.39,2024,3,18,78,1,0
1869,8.772117898,1359,464710318.2,2024,3,18,78,3,3
1870,9.804095459,5345,643695874.5,2024,3,18,78,3,0
1871,7.021803193,6594,43929923.26,2024,3,18,78,2,4
1872,6.016316986,7636,843154858.3,2024,3,18,78,0,5
1873,7.723937837,7472,540818396.1,2024,3,19,79,1,1
1874,8.708152459,3414,401400078.6,2024,3,19,79,0,5
1875,5.898170758,58,893583658.1,2024,3,19,79,3,1
1876,2.220748395,3046,423079411.5,2024,3,19,79,1,5
1877,3.509671605,3030,48631574.32,2024,3,19,79,2,0
1878,1.290199574,3779,94636500.18,2024,3,19,79,2,1
1879,3.238787179,6184,125836462.5,2024,3,19,79,4,0
1880,6.66024202,1648,945800455.4,2024,3,19,79,1,4
1881,6.800065384,6572,216613850.1,2024,3,19,79,3,5
1882,3.185743588,8105,850774737,2024,3,19,79,1,5
1883,8.94389481,3234,835128434.5,2024,3,19,79,0,1
1884,6.573865821,1408,717987097.6,2024,3,19,79,2,3
1885,5.861382077,6693,354394890,2024,3,19,79,2,3
1886,2.108783657,3776,411299485.6,2024,3,19,79,3,2
1887,4.172142684,157,654852749.2,2024,3,19,79,4,1
1888,8.677769759,1437,111307120.9,2024,3,19,79,0,5
1889,3.05300574,1824,20379978.68,2024,3,19,79,4,3
1890,6.923951682,5313,338301203.3,2024,3,19,79,1,1
1891,2.90311886,664,397466437.9,2024,3,19,79,4,3
1892,9.20528309,65,368759857.9,2024,3,19,79,3,2
1893,2.431784603,3331,593699107,2024,3,19,79,1,3
1894,6.406633889,8384,689910612.8,2024,3,19,79,3,4
1895,6.496483449,52,118232132.4,2024,3,19,79,4,1
1896,3.905904171,5270,524231863.7,2024,3,19,79,2,3
1897,5.552610531,5449,505379182.4,2024,3,20,80,4,3
1898,7.896922845,322,570955211.9,2024,3,20,80,1,2
1899,4.790621695,234,431152945.5,2024,3,20,80,3,0
1900,9.028357942,6675,218384465.7,2024,3,20,80,3,5
1901,1.43848295,9928,185338716.2,2024,3,20,80,3,3
1902,7.707972283,9656,249512826.2,2024,3,20,80,2,1
1903,1.559182303,9086,739639434.1,2024,3,20,80,3,2
1904,4.711822303,631,120893999.1,2024,3,20,80,0,1
1905,8.352443341,8803,375650015.6,2024,3,20,80,2,1
1906,5.395546245,5048,184346321.2,2024,3,20,80,4,4
1907,6.926393375,139,261639469.4,2024,3,20,80,0,4
1908,3.669254602,2869,880505571,2024,3,20,80,2,1
1909,6.767943313,4738,449133014.9,2024,3,20,80,3,5
1910,9.608774701,5950,770717424.3,2024,3,20,80,3,2
1911,2.493428356,9816,932040638.1,2024,3,20,80,1,3
1912,7.923344202,3176,422257124.4,2024,3,20,80,2,0
1913,4.828473343,4013,281894536.3,2024,3,20,80,1,5
1914,3.84430445,5126,189618346.7,2024,3,20,80,1,5
1915,8.982347137,4687,431820007.1,2024,3,20,80,3,3
1916,2.767104444,559,652651809.8,2024,3,20,80,2,2
1917,2.333560655,4197,618786164.5,2024,3,20,80,3,2
1918,9.687120275,6622,567584419,2024,3,20,80,1,1
1919,5.707113027,1224,51628599.86,2024,3,20,80,3,5
1920,7.026699693,401,979315326.5,2024,3,20,80,0,4
1921,3.59313774,6560,980929144.3,2024,3,21,81,4,2
1922,7.503702172,9927,835145380.6,2024,3,21,81,2,2
1923,6.34045297,7310,263325921.3,2024,3,21,81,4,3
